Year,Value
1960,..
1961,..
1962,..
1963,..
1964,..
1965,..
1966,..
1967,..
1968,..
1969,..
1970,..
1971,..
1972,..
1973,..
1974,..
1975,..
1976,..
1977,..
1978,..
1979,..
1980,..
1981,..
1982,..
1983,..
1984,..
1985,..
1986,..
1987,..
1988,..
1989,..
1990,..
1991,..
1992,..
1993,..
1994,..
1995,..
1996,..
1997,..
1998,..
1999,..
2000,..
2001,..
2002,..
2003,..
2004,..
2005,..
2006,..
2007,..
2008,61000
2009,1342000
2010,569000
2011,400000
2012,651000
2013,1160000
2014,543000
2015,531000
2016,614000
2017,946000
2018,78000
2019,4084000
2020,4443000
2021,99000
2022,1524000
2023,1791000
2024,..
2025,..
